Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD04,OUT027,2428.862962184917
FDQ01,OUT046,3325.2096666284287
FDF28,OUT035,1992.68536845733
FDD22,OUT010,1440.8604424810196
FDY19,OUT046,1776.7819743072216
FDN33,OUT035,1102.6010056401296
FDV36,OUT035,2068.1037183600893
FDW01,OUT010,2334.800392659975
FDJ28,OUT049,3001.857536524255
FDB17,OUT035,2841.020630358882
FDM40,OUT049,1559.1611425365081
FDV46,OUT045,2119.8838819341945
FDQ44,OUT049,1806.7181507339326
NCD42,OUT046,663.1463726518464
DRH37,OUT046,2489.999768997188
FDR10,OUT018,2834.962637150441
NCD06,OUT027,874.7150069019273
FDI53,OUT046,2002.649310536093
FDG16,OUT035,3170.627038724788
DRB25,OUT046,1482.6072221301904
FDY09,OUT046,2742.2546468911514
FDX48,OUT045,2452.516499447346
FDC03,OUT010,2953.020240891665
FDT47,OUT035,1607.0344502875566
FDW44,OUT027,3099.8450481309055
FDT24,OUT017,503.9091802022927
FDT12,OUT019,3498.9881557268836
NCS38,OUT035,1572.9318830859736
FDO39,OUT035,2429.5511594404443
FDA13,OUT046,379.8168431773044
FDO48,OUT035,3533.5984827931397
DRJ01,OUT017,2130.3719287868344
FDD53,OUT018,760.0706350172221
NCT05,OUT049,3990.780184760628
FDQ51,OUT045,654.9424897993814
FDU60,OUT013,2908.5655582552236
FDC59,OUT046,859.3377293727781
FDP36,OUT035,619.8497228266194
NCM19,OUT017,1706.7738129906058
FDL16,OUT035,142.81985376304084
FDE50,OUT018,3187.3394468256756
NCR18,OUT013,1188.9698288831557
NCD30,OUT035,1623.5116081898511
FDH31,OUT013,2050.7081551771666
FDD56,OUT019,2121.140236949294
FDC47,OUT049,3128.6519194607654
FDZ21,OUT045,1542.5922122803297
FDM01,OUT049,1270.4978065126404
FDF24,OUT013,1760.99039973545
FDW23,OUT017,419.16914177498586
FDY52,OUT018,1263.9743142565844
DRH37,OUT027,2955.3841125992085
DRO47,OUT027,1855.9294538187185
FDR25,OUT049,3601.4901950636704
FDQ24,OUT027,4164.664931609503
DRJ51,OUT018,3512.3393763063323
NCU06,OUT035,3454.2740295611875
NCV18,OUT018,1124.0047505723949
NCC06,OUT027,2468.1009377908304
FDZ01,OUT018,1922.9511455955544
FDT14,OUT017,1468.5786843223962
FDD11,OUT019,3940.938553995733
FDN09,OUT017,3817.0307195449986
NCO18,OUT010,3033.60086570779
FDZ50,OUT045,2734.6221590720243
FDS44,OUT013,3581.1188211565304
FDI36,OUT045,3030.7921040905467
FDA26,OUT010,3278.819374210998
NCY53,OUT049,1595.4113582219427
FDF32,OUT049,2893.881481985628
FDF59,OUT010,1873.4490065179218
FDB20,OUT046,1083.6462733450974
DRH11,OUT035,769.3183219265684
FDT03,OUT049,2953.991080488099
NCH06,OUT035,3678.952468449882
FDR55,OUT049,2418.256504287874
FDI10,OUT035,2531.449303015086
FDZ12,OUT045,1966.051081588069
FDM12,OUT049,2706.814388106157
DRB25,OUT045,1599.2725736176797
NCS41,OUT013,3177.923385249388
NCT53,OUT049,2421.4863633071554
NCD55,OUT013,1100.3643149562192
FDY08,OUT049,1516.0851021315657
NCP55,OUT049,914.0300534302986
FDA33,OUT013,2728.7135151653456
FDQ33,OUT013,2474.2326243497155
FDE45,OUT027,3212.959014092946
FDT26,OUT013,2152.6805934102695
NCV53,OUT049,3737.656966379126
FDK60,OUT027,1694.8680400793478
NCJ29,OUT046,1273.6525140832061
FDI15,OUT045,3706.0726378695535
FDX21,OUT013,1913.2126723392587
FDV49,OUT019,4150.667149358657
DRO59,OUT046,1084.4236348260258
FDZ14,OUT045,1933.3326945234296
FDP32,OUT027,2164.5271956292854
FDC33,OUT017,2957.267220185745
FDT14,OUT010,1361.578360248496
NCN54,OUT027,1735.0563878197706
FDR57,OUT027,2914.922401574533
DRK12,OUT046,451.8035075569122
FDX52,OUT049,2946.24243935488
FDX08,OUT010,3073.758529107825
FDP10,OUT010,1114.2219549554375
NCP50,OUT045,1381.9737260767076
NCL06,OUT013,4285.984685446757
FDP25,OUT013,3895.157601667479
FDE53,OUT013,2089.191113275732
FDL27,OUT017,1180.1547254349366
FDC35,OUT049,2775.499269151981
DRJ47,OUT010,2780.9270458400697
FDD16,OUT018,1353.4449246766235
NCN42,OUT049,2332.8369209826233
FDC38,OUT027,2109.1190411241996
NCO07,OUT045,3499.0981460335406
FDQ20,OUT049,581.8638729664971
FDI32,OUT046,1089.0231923000629
FDN20,OUT010,2906.6981717581057
DRJ51,OUT027,3766.685795096875
FDU08,OUT045,1642.4434199130485
DRN37,OUT019,2089.2518310816076
FDD05,OUT010,2229.136486337359
FDW15,OUT046,2192.03264247235
FDI52,OUT046,1583.9740291437327
DRM11,OUT049,3870.5972532583255
NCO06,OUT045,250.65145933234447
FDU38,OUT049,2688.704093240087
FDU59,OUT018,2400.7531568933537
FDJ10,OUT046,1691.2714998146332
FDM13,OUT049,1886.6612946220994
NCJ30,OUT019,2225.4734760108972
FDM45,OUT018,1822.6428183828261
FDP36,OUT045,608.8121576434005
NCD30,OUT010,1770.7985718599468
FDN48,OUT017,1350.605884578921
FDY32,OUT049,2018.319016405128
FDU47,OUT046,1808.9876233082232
FDF17,OUT019,3003.4973224091327
FDP34,OUT017,1991.5333824163692
FDA47,OUT049,2114.0450703298284
DRD27,OUT027,2035.9680480835925
FDW38,OUT045,449.84005250277613
FDZ15,OUT019,1971.534603008635
FDZ03,OUT027,3154.770991504214
NCN19,OUT049,2992.1173731747413
FDG02,OUT035,3129.9484532772367
FDS31,OUT035,2856.1636961300437
FDW43,OUT019,3631.1210288272778
FDZ47,OUT010,1400.195082651395
FDO57,OUT017,2186.8125947559674
NCL07,OUT013,1055.4458216630587
NCV42,OUT013,2164.0703408749087
FDP40,OUT017,1784.58989018118
FDP48,OUT019,2782.655118446918
FDH21,OUT017,2539.9671967371632
NCP02,OUT049,839.4709378117101
FDK24,OUT049,524.5180408495133
FDC41,OUT045,875.6898633748514
FDF08,OUT017,1231.727400437042
FDO49,OUT017,853.9982973925026
FDS56,OUT027,4478.90316474609
FDX46,OUT018,1014.540150546389
FDQ07,OUT013,3604.0036395506995
FDC32,OUT010,1125.7567829046777
FDT21,OUT019,3956.105376940818
FDG58,OUT045,2257.6873659402945
FDW14,OUT049,1275.5920092638282
DRA12,OUT027,2596.89013776728
FDV27,OUT013,1780.7210472920954
DRD25,OUT013,1968.8760091259437
DRF48,OUT027,3265.192736804007
FDX24,OUT017,1331.331065764308
DRJ51,OUT046,3297.15804807975
FDE45,OUT045,2858.345091921363
FDE14,OUT046,1566.0721910446027
FDG53,OUT045,2183.7735993196884
FDT08,OUT046,2223.038427253713
DRC27,OUT027,4174.844504827617
FDG20,OUT035,2388.443300073376
FDC21,OUT046,1623.3927238272643
FDV31,OUT018,2595.489815506986
FDB58,OUT045,2381.025893324784
FDV23,OUT046,1583.1934668219965
FDA25,OUT019,1314.354392997151
FDC15,OUT046,1774.902567644622
FDU47,OUT049,1740.7895497716477
FDE23,OUT013,1011.1469562880507
FDS08,OUT013,3072.8918270682116
FDW03,OUT027,2119.899913456391
FDJ60,OUT018,2586.1823156360188
FDM34,OUT017,1888.704920835966
FDW33,OUT013,1768.9850465913748
FDZ40,OUT013,1249.5806083738562
FDE33,OUT018,1364.1615467686183
NCC06,OUT010,2240.158273292045
FDU11,OUT046,1564.2947595562011
FDL44,OUT017,2669.3339291242373
NCZ29,OUT017,1837.40485203524
FDG28,OUT010,3960.4016156995667
FDL12,OUT018,701.908596751276
FDD52,OUT017,1032.2436045058716
FDO15,OUT013,1673.4485779725978
NCN29,OUT027,1324.7899320271097
FDW36,OUT013,1999.6496949113532
FDB21,OUT046,3172.4389732965183
FDZ28,OUT013,2351.94964779332
FDY10,OUT035,1782.7489455643197
DRG39,OUT017,826.7554150591203
FDN28,OUT013,2045.2018900366702
FDV15,OUT035,1173.9025138498732
DRI13,OUT035,3512.836432569249
FDH20,OUT046,1516.8133228567488
FDY51,OUT013,3630.580752087144
FDE16,OUT013,3691.755556514314
FDX40,OUT018,460.46858669089005
FDC48,OUT018,1521.8097770341074
FDS14,OUT046,2328.401675025736
FDX56,OUT017,3089.6073417483594
FDI10,OUT046,2431.852419932162
FDI14,OUT013,2383.396158826149
DRM48,OUT013,625.8846440913994
NCH07,OUT027,2646.401279453883
FDY26,OUT013,3717.775671733247
FDD02,OUT027,2228.2079046179633
FDM12,OUT046,2734.4091861062516
DRF01,OUT010,1362.7476641125552
FDV36,OUT046,1982.4976654236523
DRI59,OUT013,3867.8867345991457
FDV03,OUT018,2501.7421415438776
FDO39,OUT017,2730.7061422253273
NCB07,OUT018,3050.676597335345
FDH38,OUT027,2365.6870180461874
FDZ13,OUT035,287.1964099599549
NCZ30,OUT046,1918.0860793632442
NCA06,OUT035,117.50887012416564
FDB04,OUT049,1172.486042243138
FDN50,OUT013,1912.4314872417185
NCG06,OUT049,3963.5719106155993
NCY17,OUT018,283.4053419127393
FDC23,OUT046,2831.387592809163
FDK33,OUT049,3358.7599673468894
FDR03,OUT049,3307.525520678465
FDZ07,OUT045,797.8572840863052
FDO38,OUT013,1472.3093706907046
FDS59,OUT046,1616.4366438426614
DRM11,OUT019,3771.920117328579
FDX52,OUT027,3434.380100322487
DRJ35,OUT018,1050.2895924894588
NCP53,OUT046,3701.003001696835
FDW15,OUT019,2137.3095176269962
DRI47,OUT045,2386.674506131091
DRZ11,OUT035,1617.5056940871448
FDS02,OUT013,2957.8963962450825
DRD49,OUT018,3254.0131412376068
FDW38,OUT049,288.6916813230365
FDR21,OUT019,2492.9173833136365
FDE40,OUT013,1121.076092551077
FDI02,OUT045,1440.6091153332425
FDQ04,OUT045,565.1955350669514
FDY14,OUT017,3984.7536952248756
NCT54,OUT046,1085.7118479036883
DRD25,OUT017,1565.562125457119
DRE01,OUT045,3225.777183874251
FDJ12,OUT010,3409.052777164128
NCZ05,OUT049,1459.82809756476
DRB25,OUT019,1399.476851120376
NCC31,OUT045,2600.4998594264644
FDM16,OUT045,1271.4193623642918
DRG11,OUT049,1373.5641405076813
FDV24,OUT027,2443.062896155847
FDV43,OUT046,476.93718691606506
FDG05,OUT018,2341.585395327519
FDV23,OUT010,2085.421289954531
FDI58,OUT018,1443.148293270372
FDQ11,OUT017,3882.2165883498246
FDC05,OUT027,3219.525953384982
FDF40,OUT013,4329.552709283016
FDU02,OUT018,3400.6709064874603
FDT32,OUT013,3179.5453833562187
NCF06,OUT017,4150.837117801598
FDT46,OUT013,1083.8903013171953
FDR58,OUT010,1563.1908697170722
FDY04,OUT046,2462.2683202265616
FDT58,OUT045,2442.582395148582
FDE46,OUT049,2404.571622448664
DRH11,OUT017,716.5589050349867
DRI51,OUT046,2599.02052159875
FDC35,OUT017,2813.430660996797
FDP45,OUT035,4004.493030381258
FDC45,OUT017,2516.104907386216
FDU01,OUT045,3053.92688648667
FDJ53,OUT010,1791.3410420989674
FDJ46,OUT017,2681.5890815825423
FDX07,OUT013,3355.9408270732165
NCI30,OUT049,3691.1141482111025
FDE47,OUT027,2361.3191029211957
FDV48,OUT045,1164.595244060616
FDN16,OUT019,1358.534269012389
FDM52,OUT013,2739.1142544237964
FDA32,OUT027,3844.895382265596
FDH05,OUT017,3366.136597005293
FDW25,OUT010,1529.8523858568226
FDQ09,OUT046,1642.0404715766147
NCM17,OUT010,628.6392801560311
DRM59,OUT046,2517.280463393512
FDV47,OUT027,1665.3610074659314
DRE15,OUT035,1301.9819723945848
FDS25,OUT010,1068.8643401307886
NCZ05,OUT018,1695.3375348110521
NCV05,OUT019,2431.409406293955
DRM37,OUT046,2742.2623821655197
FDV58,OUT027,3065.4748276602877
FDN22,OUT027,4226.4734442398285
NCO06,OUT049,121.97396830220285
FDT56,OUT019,260.41666166259455
FDM02,OUT013,1617.2208512647499
FDA09,OUT046,2247.8343481877405
NCC06,OUT035,2070.059406256986
NCL54,OUT049,2465.4863314000777
NCB55,OUT017,368.0100116923156
FDB12,OUT017,1338.2448071424271
NCA54,OUT049,2724.0747441804606
NCS38,OUT049,1496.714921303931
FDC02,OUT049,3824.5134367798673
FDK44,OUT019,1975.065988011302
FDE16,OUT035,3324.4074200261975
NCS05,OUT035,2188.8046361495863
FDZ59,OUT045,2356.3464558216156
FDI20,OUT017,3319.07339899247
FDQ14,OUT046,2194.022196972454
FDF53,OUT017,2618.3607992905772
FDW25,OUT017,1343.769756723015
NCQ43,OUT010,1281.0001524119075
FDX52,OUT013,3378.617430901694
FDE28,OUT045,3178.1281562097856
FDN15,OUT017,2267.7583898018465
FDO28,OUT017,1711.8038108269209
FDQ33,OUT045,2174.674259514205
FDM22,OUT010,985.2410717931785
FDJ03,OUT017,615.265514348149
FDI16,OUT045,454.60814589901446
FDI09,OUT027,3744.551206253338
FDX55,OUT013,3712.90626754604
FDS23,OUT027,1951.2367575460548
DRC12,OUT045,3051.710960640273
FDH41,OUT049,3161.3480897791405
FDN01,OUT013,2967.065885631693
FDV55,OUT045,2228.0000135331993
NCJ19,OUT013,918.566385000795
NCY29,OUT010,737.4192201119788
FDP03,OUT018,1963.7342461843932
FDZ52,OUT045,1503.0014363954526
FDH31,OUT010,1733.691071521457
FDQ19,OUT018,4020.170887957962
FDS15,OUT035,1512.2329541942806
FDN32,OUT017,2956.6864381921696
FDH32,OUT049,1294.8488195234515
FDF33,OUT017,1798.1562558964204
FDJ22,OUT046,2848.507412898758
FDG56,OUT010,882.5296503264839
FDC05,OUT046,2720.315720211869
FDK09,OUT013,3692.0593210300967
NCV29,OUT045,2888.343270175709
NCC43,OUT019,3405.3168943320934
NCA42,OUT049,2418.239081138321
FDC10,OUT046,1642.0460099834463
FDC16,OUT013,1857.0618824265396
NCL17,OUT013,2459.3052740320636
FDA51,OUT035,1241.0382833678273
FDW01,OUT017,2264.104754906388
NCF30,OUT045,1649.8352907894998
FDN49,OUT013,660.9940019076159
FDY20,OUT045,1268.583851195006
FDC15,OUT045,1853.3577703100802
FDY24,OUT046,350.20339709754154
NCG43,OUT017,1359.2210762125617
FDA48,OUT013,3516.119520264493
NCF55,OUT017,669.9790261345887
FDL38,OUT049,1443.7952883701876
NCQ29,OUT018,3869.7596425958227
FDC34,OUT017,1822.7788356756002
FDP36,OUT027,1115.6278766217345
FDN50,OUT010,1617.6035513656764
FDO23,OUT049,903.5845284213686
FDT56,OUT013,959.5004866406716
FDT13,OUT027,3452.0195643222414
FDZ03,OUT013,3135.508917133873
FDQ03,OUT010,3511.543230130328
FDU44,OUT045,2488.345887872728
FDD03,OUT049,3330.242761165162
NCH30,OUT013,2022.2446942129716
FDS60,OUT010,3003.8510804855778
FDG08,OUT046,2035.7140440207504
FDX38,OUT017,712.4122665125038
FDD22,OUT017,1494.7002954706866
FDW51,OUT013,3431.0100736423183
FDL09,OUT017,2228.4936909526814
FDZ60,OUT045,1373.93158410228
NCH07,OUT046,2179.8671735275652
NCQ41,OUT049,3083.650833849184
FDW04,OUT049,1838.2602707851242
FDI08,OUT027,4168.355428574924
FDR19,OUT019,1261.267398422504
FDV13,OUT046,1350.180427968607
FDB52,OUT017,4035.880328666367
FDZ48,OUT027,1995.396686732439
NCO14,OUT049,692.4505302449363
FDZ50,OUT013,3086.7002838691105
FDN27,OUT019,1769.7846728459624
FDQ60,OUT013,1975.1624793231001
FDR49,OUT017,268.0966585204612
DRJ35,OUT027,1367.9955583510293
DRI49,OUT017,615.5432982603768
FDB47,OUT017,3122.0111844905014
FDP37,OUT010,1317.092134577903
FDR26,OUT049,2652.9326689788886
FDY31,OUT019,2182.845450195878
FDC11,OUT045,983.6415898046595
DRP47,OUT035,3809.8927171918867
NCY54,OUT018,2169.6030092268747
FDR27,OUT046,1750.7208019978966
FDQ21,OUT019,2025.1165002858029
NCQ29,OUT035,3810.28553636966
FDJ02,OUT046,2117.5910821781295
FDE21,OUT018,2009.1809484686426
FDM39,OUT046,2657.1752319052675
FDZ01,OUT017,1736.265364095527
NCB19,OUT018,1261.4244632506777
FDU03,OUT046,2534.6236203076496
FDP27,OUT049,2476.5717986601258
DRF01,OUT045,1694.5440338074739
FDM03,OUT049,1217.8723577284668
FDV01,OUT046,2162.6248731731903
FDS16,OUT046,2100.3332760857306
FDO45,OUT035,1440.379087984499
NCX06,OUT035,2964.9413286767613
FDP13,OUT046,123.50347100783193
NCR38,OUT018,3729.460962608873
FDA01,OUT013,1234.1354488364693
FDT26,OUT017,1712.5125423706234
FDD44,OUT027,4257.293540699397
FDB26,OUT013,1283.7923765315707
FDP45,OUT019,3910.9434316844654
NCP55,OUT046,969.0902151176488
FDT23,OUT017,1057.2304916354888
FDO51,OUT045,703.4109684811255
FDA44,OUT046,784.93779885865
NCJ31,OUT018,3212.1137898016186
FDX37,OUT045,1504.9156658565478
NCD18,OUT049,3370.730793774379
FDN40,OUT027,2604.4803943293373
FDL33,OUT017,2754.3428409332173
DRF48,OUT035,2914.6469383470894
FDW08,OUT035,1173.9060836972963
FDX39,OUT018,3415.3475228671277
FDB38,OUT049,2317.4986369866338
FDY46,OUT018,3007.3715272988284
NCB06,OUT049,2194.5408859920913
FDA34,OUT035,2843.4405736345816
FDA35,OUT045,1873.711882805652
FDQ07,OUT035,3224.0773082468813
FDU32,OUT045,2028.9149563995836
FDU26,OUT013,2274.0387816567527
FDU13,OUT010,1281.5924192448542
FDO09,OUT035,3738.1992097467783
FDW03,OUT019,1672.8537315640158
FDB38,OUT013,2955.7039597534567
FDL26,OUT010,2301.3452192892964
NCN43,OUT045,2142.160593697463
FDH08,OUT045,3758.525608759166
NCC31,OUT019,2559.466785433323
FDH14,OUT035,2180.092302793445
FDL40,OUT017,1421.1183060673854
FDD20,OUT035,2042.9939979929156
NCV53,OUT035,3873.7233869527327
FDD16,OUT045,1226.3728320360856
FDP24,OUT035,1709.5149840093256
FDQ25,OUT045,2805.2844929210432
FDM38,OUT035,624.7701142536407
NCT18,OUT010,2791.3956220606633
FDM34,OUT049,1862.1124510333782
DRH37,OUT010,2726.199477576016
NCE07,OUT013,2755.6267013591487
FDG12,OUT013,2407.5436653003144
FDB59,OUT010,3426.363240102186
FDS10,OUT018,2817.7114143945773
FDN21,OUT010,2668.30701387278
FDM02,OUT045,1283.8071179528283
FDO44,OUT049,1455.3198067669405
NCN17,OUT017,1529.9935009078088
FDH16,OUT018,1525.902407764082
FDL44,OUT046,2572.8013800782455
FDY47,OUT017,1933.3514830802949
DRI39,OUT046,545.4097637983755
NCX54,OUT018,1740.2537421598488
FDE59,OUT046,416.77714534352987
FDO46,OUT045,3114.7878641341504
DRE13,OUT046,1379.711519859845
FDW14,OUT013,1791.5949511752422
FDF35,OUT046,1098.7685440329149
FDO50,OUT019,1043.2533319485306
DRF49,OUT017,1649.9871132392234
FDT60,OUT049,1720.1968961877517
FDP38,OUT045,862.4048117081353
FDA31,OUT027,2782.234753414563
FDY52,OUT010,1383.1043329454778
FDD03,OUT027,3841.197421084733
FDN52,OUT018,1055.2267105486703
FDU20,OUT010,2157.3240039937464
FDD22,OUT035,1476.8402125113787
NCB55,OUT019,-123.15009584378305
FDN27,OUT045,1916.5871233777918
FDD16,OUT013,1611.9704262567436
FDW48,OUT046,1328.4931657617992
DRN35,OUT045,473.17360981564286
FDX25,OUT049,2447.2192775586545
DRD49,OUT049,3004.2943514381213
FDE21,OUT019,1862.7797725436117
FDN44,OUT035,2587.8230659449036
DRC01,OUT049,769.927996325483
NCK30,OUT046,3771.4741903259173
FDU39,OUT013,1337.4260675519395
FDB49,OUT013,1984.2832481343412
FDS12,OUT045,1395.7372843691444
FDR57,OUT018,2667.898850640834
FDX22,OUT027,3748.8332874525004
FDC60,OUT013,1462.4922472663134
NCE42,OUT049,3676.8623619337504
NCK42,OUT049,3411.3881071786363
DRE01,OUT017,3182.3486107679746
FDE57,OUT018,2366.259588295361
DRK59,OUT019,3602.1099199142764
FDB10,OUT027,3955.735248474356
FDQ25,OUT046,2703.725151865722
FDY26,OUT017,3317.473682024821
FDG28,OUT049,3667.4238783477194
FDM14,OUT049,1740.5119493615828
NCH29,OUT049,1492.1497780089978
FDD48,OUT049,1762.40787511324
FDC17,OUT045,3445.2870939607164
DRH49,OUT027,1587.5640400867812
FDN44,OUT018,2724.8344267292823
FDC29,OUT045,1911.2524066597869
DRK01,OUT019,1229.9982696758298
FDD48,OUT017,1829.9972506287925
FDB59,OUT013,3370.988915895873
FDY45,OUT010,4186.666596018159
FDX60,OUT035,1068.7209156733934
FDT09,OUT010,2413.569590116248
DRB24,OUT018,2630.9719888322643
FDL13,OUT035,3565.175074415856
FDN16,OUT035,1533.1368977312775
FDK57,OUT013,2099.987942222254
FDO22,OUT027,1778.4226504032313
FDC57,OUT010,3059.4699131654343
FDZ13,OUT027,674.0309067805192
FDW27,OUT013,2294.0621578065616
FDX10,OUT049,380.62108138677445
FDY08,OUT018,1725.4803191075255
FDA49,OUT017,1232.044578549398
FDC32,OUT018,1348.2212674448745
FDO04,OUT035,941.4838733445108
NCZ54,OUT013,2693.293932360143
FDY40,OUT045,692.0888848264052
FDW36,OUT045,1657.1628024739446
FDE11,OUT017,2412.5629874708293
DRE37,OUT045,2748.1292217149094
NCK19,OUT017,2770.9116276910972
FDT19,OUT035,2270.643056828214
FDE56,OUT045,468.7299388550055
FDZ57,OUT010,2140.2321169751503
FDB35,OUT035,1376.7295674696854
FDF09,OUT010,924.7678818975734
FDO34,OUT046,2620.681963061211
FDA55,OUT046,3370.733668298334
NCM18,OUT035,792.1270036649162
FDJ20,OUT019,1368.5301447939873
DRQ35,OUT019,1884.8124907237643
FDG02,OUT013,3491.053700975802
NCU29,OUT018,2470.3494375493
FDL27,OUT027,1551.364304821216
NCA54,OUT035,2838.5935249881168
FDJ32,OUT035,935.4772928568418
FDB21,OUT019,2819.4103322002084
FDR46,OUT035,1848.5054168694621
FDZ32,OUT046,1602.0042993955578
DRF36,OUT017,3027.000302414698
NCU54,OUT017,2991.196235426757
NCI31,OUT017,360.4361153128245
DRA59,OUT035,2490.975625338534
NCC55,OUT045,532.737760685284
FDE44,OUT018,313.7982737816274
NCN26,OUT018,2003.0310609137427
FDC11,OUT049,828.6978494411294
FDV24,OUT035,2244.438826291618
FDR40,OUT019,1454.480207838687
NCQ17,OUT049,2022.0732546237728
FDC46,OUT045,2581.181269883251
NCM18,OUT046,735.9106838586988
FDK16,OUT046,1113.0197432110606
FDI28,OUT017,1330.6240781818049
FDS11,OUT018,3566.8420786836923
DRD13,OUT046,926.9824128766138
FDL36,OUT035,1256.871172702416
FDI27,OUT013,1113.2919554916962
FDJ53,OUT019,1543.1253922810522
FDS44,OUT045,3682.279168355305
FDE28,OUT046,3097.6950852602067
FDQ33,OUT018,2270.2355926225528
FDB37,OUT017,3791.8269154328373
FDQ31,OUT045,1340.3231216952083
NCQ05,OUT046,2369.523316410314
FDE10,OUT013,2197.9573291444503
FDF38,OUT017,694.9277107442816
FDE50,OUT019,3045.75129914825
DRG37,OUT010,2721.8173888209612
NCH06,OUT049,3613.6922192900165
FDY14,OUT045,4031.1917752604204
FDO27,OUT017,839.9771363964272
FDQ19,OUT049,3796.54428616556
FDZ26,OUT019,2788.4747492357064
FDN51,OUT013,4534.913917845689
FDK20,OUT035,1818.3755322338486
FDD40,OUT018,3266.1479962968897
DRI25,OUT018,1073.4709621610853
FDH56,OUT017,1696.3020458136564
FDI36,OUT027,3378.361346077936
DRH11,OUT018,872.7453215949454
NCV18,OUT017,1000.1381309789552
DRI01,OUT049,2636.815767285817
DRE48,OUT049,3121.5371654991186
FDS51,OUT035,1021.5036338907262
FDM38,OUT017,551.3999425175759
FDB60,OUT027,3480.218031135226
FDY58,OUT035,3597.111269225732
FDY22,OUT045,1735.1753568174456
FDF11,OUT027,4004.6146089040712
FDZ51,OUT035,1487.5135783588328
FDQ45,OUT017,2972.7361305518443
FDF17,OUT035,3080.0710902784685
NCF31,OUT027,2733.715611608127
FDA37,OUT013,2277.8373264647994
FDO51,OUT046,511.8919062010307
FDF34,OUT013,3598.9318077735497
FDD57,OUT018,1730.6602098653034
FDO37,OUT046,3598.7082822721995
FDR49,OUT049,245.97238958329388
FDS39,OUT049,2219.151439564761
FDI48,OUT027,1170.4480431708625
DRM35,OUT049,2566.657778099916
FDV57,OUT035,2741.8245697218063
FDZ55,OUT013,2980.204265303889
FDI28,OUT035,1323.1660154952406
FDS21,OUT045,1141.2281514659053
FDT34,OUT013,1937.5663344576367
DRI25,OUT035,925.8336579089256
FDT47,OUT010,1755.4599513862383
DRH39,OUT045,990.1257467070931
NCD54,OUT045,2365.4924859144767
FDU16,OUT027,1662.5593475566673
NCW29,OUT045,2131.469093057546
FDV25,OUT027,3832.1754319844304
FDM56,OUT035,1608.192241465211
FDZ04,OUT027,1447.6509784116465
FDG59,OUT019,503.9772231725999
FDI56,OUT045,1221.5897574215633
FDS33,OUT035,1031.5421821370953
FDC23,OUT049,2762.3338616188585
FDT11,OUT049,2865.215948320123
FDG17,OUT045,3884.186419077292
FDZ44,OUT045,1901.877851036519
FDJ52,OUT013,3005.79628973982
DRI23,OUT046,1977.3728094634796
DRE15,OUT010,1535.0100445347523
NCF07,OUT013,2019.9515895404372
NCR29,OUT049,740.0116801642434
FDE44,OUT019,-369.87601273319524
FDT23,OUT035,1122.3629957713724
NCG06,OUT017,4077.65824064338
NCU41,OUT010,3037.4457884105113
FDH46,OUT017,1601.5753081438563
FDV31,OUT013,2852.5218573579705
NCT41,OUT027,2692.9877030933576
FDE22,OUT027,2965.252849902685
FDC26,OUT045,1366.4508165799305
DRF51,OUT017,-8.006066487170699
NCY53,OUT019,1556.439523684708
FDY21,OUT017,2453.337773349698
FDL27,OUT013,1545.7690101800647
FDZ34,OUT049,2777.5990621163974
NCF43,OUT010,2303.274083778274
FDC21,OUT035,1715.211207071923
FDL26,OUT013,2673.0130643920365
FDT25,OUT010,1943.1915340440744
NCR30,OUT046,1000.87196494001
DRL23,OUT019,1795.5334465652609
NCR05,OUT049,2932.7617786335577
NCE19,OUT018,751.470472886062
FDY07,OUT035,613.418619717555
FDB10,OUT017,3545.6863353138415
FDP57,OUT013,1979.2429955706618
FDU48,OUT019,1863.4655085685188
FDH48,OUT035,1274.7082928165723
FDO33,OUT035,1610.0408337730667
NCU29,OUT045,2429.9427986236633
FDW35,OUT046,741.5426965793097
FDH05,OUT010,3358.036660420774
FDP26,OUT049,1434.913058571553
DRG27,OUT035,389.4477589778417
FDQ33,OUT046,2073.708484450586
FDH20,OUT010,1795.9469362083007
FDV14,OUT046,1328.9726323448879
DRD01,OUT046,710.2740468432191
NCI17,OUT049,1311.1185988619054
FDF39,OUT010,4397.186614511178
FDX37,OUT046,1408.332447829151
NCX17,OUT035,3346.834372810068
FDN03,OUT013,4412.565864667139
NCS41,OUT010,2894.559888420443
FDH34,OUT045,2967.4844079164686
NCX53,OUT018,2487.639502644017
FDY31,OUT046,2234.417799131036
FDD20,OUT017,2063.000057462006
FDE51,OUT045,509.883744044009
FDV27,OUT046,1304.4723254715045
FDF16,OUT035,2133.9572400774223
FDZ02,OUT049,1434.7521451405917
NCK05,OUT045,873.4392578125297
FDM12,OUT027,3240.716486749204
NCA05,OUT018,2557.1481926321503
FDX33,OUT045,2182.16458513233
FDM25,OUT049,2546.494216107094
FDE41,OUT018,1379.0161612232532
FDW14,OUT045,1449.3570936807657
NCD30,OUT046,1505.3667260410248
FDB23,OUT010,3929.410931158158
FDF45,OUT046,1020.600408016162
FDW20,OUT017,2023.2031294100923
FDF47,OUT045,3254.258308247251
NCR05,OUT019,2939.7471644736916
DRB01,OUT046,2671.3913214044514
FDE36,OUT013,2949.0157339519337
FDU56,OUT049,2769.909936014802
FDB23,OUT049,3579.521020030277
FDN48,OUT049,1232.5485288510656
FDS43,OUT013,3319.5552858957244
